------------ Data Table File Created By ActiGraph Link ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yyyy Filter Normal -----------
Serial Number: TAS1E45150274
Start Time 12:25:00
Start Date 7/30/2018
Epoch Period (hh:mm:ss) 00:00:01
Download Time 13:38:05
Download Date 7/30/2018
Current Memory Address: 0
Current Battery Voltage: 3.97     Mode = 63
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
7/30/2018,12:41:48,60,3,48,1,88,0,0,1,0,0,76.9
7/30/2018,12:41:49,62,0,0,0,92,0,0,1,0,0,62
7/30/2018,12:41:50,19,0,0,0,92,0,0,1,0,0,19
7/30/2018,12:41:51,0,0,0,0,92,0,0,0,1,0,0
7/30/2018,12:41:52,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:41:53,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:41:54,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:41:55,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:41:56,55,83,21,0,0,0,0,1,0,0,101.76
7/30/2018,12:41:57,204,64,68,1,0,0,0,1,0,0,224.36
7/30/2018,12:41:58,76,45,34,0,0,0,0,1,0,0,94.64
7/30/2018,12:41:59,0,10,0,0,0,0,1,0,0,0,10
7/30/2018,12:42:00,8,5,0,0,0,0,0,1,0,0,9.43
7/30/2018,12:42:01,3,0,4,0,86,0,1,0,0,0,5
7/30/2018,12:42:02,0,8,0,0,86,0,1,0,0,0,8
7/30/2018,12:42:03,3,5,4,0,86,0,1,0,0,0,7.07
7/30/2018,12:42:04,0,1,0,0,84,0,1,0,0,0,1
7/30/2018,12:42:05,0,11,6,0,83,0,1,0,0,0,12.53
7/30/2018,12:42:06,11,21,0,1,82,0,0,1,0,0,23.71
7/30/2018,12:42:07,12,15,0,0,82,0,0,1,0,0,19.21
7/30/2018,12:42:08,0,12,0,0,82,0,1,0,0,0,12
7/30/2018,12:42:09,105,167,106,2,81,0,0,1,0,0,223.94
7/30/2018,12:42:10,12,91,24,0,80,0,0,1,0,0,94.87
7/30/2018,12:42:11,42,91,85,1,81,0,0,1,0,0,131.42
7/30/2018,12:42:12,88,75,63,1,81,0,0,1,0,0,131.67
7/30/2018,12:42:13,75,107,91,0,83,0,0,1,0,0,159.23
7/30/2018,12:42:14,103,119,52,1,84,0,0,1,0,0,165.75
7/30/2018,12:42:15,10,35,14,0,82,0,0,1,0,0,39
7/30/2018,12:42:16,27,28,18,0,82,0,0,1,0,0,42.86
7/30/2018,12:42:17,28,44,35,1,81,0,0,1,0,0,62.81
7/30/2018,12:42:18,30,36,30,1,80,0,0,1,0,0,55.64
7/30/2018,12:42:19,31,40,20,0,79,0,0,1,0,0,54.42
7/30/2018,12:42:20,90,95,59,1,79,0,0,1,0,0,143.55
7/30/2018,12:42:21,64,29,95,1,80,0,0,1,0,0,118.16
7/30/2018,12:42:22,56,23,80,1,83,0,0,1,0,0,100.32
7/30/2018,12:42:23,45,18,19,2,85,0,0,1,0,0,52.06
7/30/2018,12:42:24,33,17,36,2,86,0,0,1,0,0,51.71
7/30/2018,12:42:25,37,18,20,2,86,0,0,1,0,0,45.75
7/30/2018,12:42:26,103,144,50,1,86,0,0,1,0,0,183.97
7/30/2018,12:42:27,30,49,32,1,0,0,0,1,0,0,65.76
7/30/2018,12:42:28,29,58,22,0,0,0,0,1,0,0,68.48
7/30/2018,12:42:29,16,6,18,1,0,0,0,1,0,0,24.82
7/30/2018,12:42:30,21,11,18,0,0,0,0,1,0,0,29.77
7/30/2018,12:42:31,10,9,68,1,0,0,0,1,0,0,69.32
7/30/2018,12:42:32,28,31,20,1,0,0,0,1,0,0,46.31
7/30/2018,12:42:33,42,37,21,1,84,0,0,1,0,0,59.78
7/30/2018,12:42:34,34,34,17,1,83,0,0,1,0,0,51
7/30/2018,12:42:35,26,41,22,1,83,0,0,1,0,0,53.3
7/30/2018,12:42:36,22,35,32,1,83,0,0,1,0,0,52.28
7/30/2018,12:42:37,17,42,14,1,83,0,0,1,0,0,47.42
7/30/2018,12:42:38,25,42,1,1,83,0,0,1,0,0,48.89
7/30/2018,12:42:39,43,38,15,1,83,0,0,1,0,0,59.31
7/30/2018,12:42:40,28,44,10,0,83,0,0,1,0,0,53.1
7/30/2018,12:42:41,29,40,27,1,83,0,0,1,0,0,56.3
7/30/2018,12:42:42,12,33,24,1,84,0,0,1,0,0,42.53
7/30/2018,12:42:43,18,28,27,1,84,0,0,1,0,0,42.86
7/30/2018,12:42:44,6,37,9,0,84,0,0,0,0,1,38.55
7/30/2018,12:42:45,78,90,48,2,84,0,0,1,0,0,128.41
7/30/2018,12:42:46,267,243,97,0,85,0,0,1,0,0,373.83
7/30/2018,12:42:47,77,133,20,0,86,0,0,1,0,0,154.98
7/30/2018,12:42:48,91,60,24,0,86,0,0,1,0,0,111.61
7/30/2018,12:42:49,176,111,83,0,86,0,0,1,0,0,224.02
7/30/2018,12:42:50,115,18,116,1,0,0,0,1,0,0,164.33
7/30/2018,12:42:51,72,40,136,1,0,0,0,1,0,0,159
7/30/2018,12:42:52,52,37,123,1,0,0,0,1,0,0,138.57
7/30/2018,12:42:53,8,48,109,0,0,0,0,1,0,0,119.37
7/30/2018,12:42:54,24,41,137,1,0,0,0,1,0,0,145
7/30/2018,12:42:55,9,38,75,0,0,0,0,1,0,0,84.56
7/30/2018,12:42:56,33,42,201,0,90,0,0,1,0,0,207.98
7/30/2018,12:42:57,24,47,105,1,91,0,0,1,0,0,117.52
7/30/2018,12:42:58,36,29,77,0,91,0,0,1,0,0,89.81
7/30/2018,12:42:59,52,72,145,2,92,0,0,1,0,0,170.04
7/30/2018,12:43:00,79,94,189,1,92,0,0,1,0,0,225.38
7/30/2018,12:43:01,30,47,153,1,93,0,0,1,0,0,162.84
7/30/2018,12:43:02,12,20,174,1,93,0,0,1,0,0,175.56
7/30/2018,12:43:03,40,32,116,1,92,0,0,1,0,0,126.81
7/30/2018,12:43:04,27,41,135,1,92,0,0,1,0,0,143.65
7/30/2018,12:43:05,188,31,81,1,91,0,0,1,0,0,207.04
7/30/2018,12:43:06,56,49,14,0,91,0,0,1,0,0,75.72
7/30/2018,12:43:07,60,132,85,0,92,0,0,1,0,0,168.07
7/30/2018,12:43:08,196,215,129,1,92,0,0,1,0,0,318.25
7/30/2018,12:43:09,38,124,22,1,92,0,0,1,0,0,131.54
7/30/2018,12:43:10,17,68,11,1,92,0,0,1,0,0,70.95
7/30/2018,12:43:11,22,58,7,1,0,0,0,1,0,0,62.43
7/30/2018,12:43:12,0,22,10,0,0,0,0,0,0,1,24.17
7/30/2018,12:43:13,14,57,10,0,0,0,0,1,0,0,59.54
7/30/2018,12:43:14,21,51,28,1,0,0,0,1,0,0,61.85
7/30/2018,12:43:15,39,70,17,1,0,0,0,1,0,0,81.91
7/30/2018,12:43:16,24,37,27,1,0,0,0,1,0,0,51.71
7/30/2018,12:43:17,8,44,20,1,0,0,0,1,0,0,48.99
7/30/2018,12:43:18,31,40,5,1,0,0,0,1,0,0,50.85
7/30/2018,12:43:19,38,22,0,1,94,0,0,1,0,0,43.91
7/30/2018,12:43:20,34,38,2,1,94,0,0,1,0,0,51.03
7/30/2018,12:43:21,34,30,20,1,93,0,0,1,0,0,49.56
7/30/2018,12:43:22,39,32,12,1,93,0,0,1,0,0,51.86
7/30/2018,12:43:23,20,44,9,1,94,0,0,1,0,0,49.16
7/30/2018,12:43:24,34,48,8,1,94,0,0,1,0,0,59.36
7/30/2018,12:43:25,76,36,12,1,94,0,0,1,0,0,84.95
7/30/2018,12:43:26,64,16,19,1,94,0,0,1,0,0,68.65
7/30/2018,12:43:27,59,25,51,1,93,0,0,1,0,0,81.9
7/30/2018,12:43:28,38,49,58,1,93,0,0,1,0,0,84.91
7/30/2018,12:43:29,77,31,27,1,92,0,0,1,0,0,87.29
7/30/2018,12:43:30,109,89,73,1,92,0,0,1,0,0,158.53
7/30/2018,12:43:31,46,22,53,0,91,0,0,1,0,0,73.55
7/30/2018,12:43:32,108,238,77,1,91,0,0,1,0,0,272.46
7/30/2018,12:43:33,84,322,87,0,91,0,0,1,0,0,343.96
7/30/2018,12:43:34,84,39,9,0,93,0,0,1,0,0,93.05
7/30/2018,12:43:35,16,72,45,2,94,0,0,1,0,0,86.4
7/30/2018,12:43:36,75,241,162,1,96,0,0,1,0,0,299.92
7/30/2018,12:43:37,61,90,315,1,97,0,0,1,0,0,333.24
7/30/2018,12:43:38,66,62,201,0,97,0,0,1,0,0,220.46
7/30/2018,12:43:39,36,13,102,1,97,0,0,1,0,0,108.94
7/30/2018,12:43:40,29,28,73,0,98,0,0,1,0,0,83.39
7/30/2018,12:43:41,0,0,45,0,98,0,0,0,1,0,45
7/30/2018,12:43:42,0,0,21,0,98,0,0,0,1,0,21
7/30/2018,12:43:43,0,0,0,0,98,0,0,0,1,0,0
7/30/2018,12:43:44,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:43:45,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:43:46,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:43:47,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:43:48,0,1,0,0,0,0,0,0,1,0,1
7/30/2018,12:43:49,0,2,0,0,0,0,0,0,1,0,2
7/30/2018,12:43:50,0,0,0,0,95,0,0,0,1,0,0
7/30/2018,12:43:51,0,0,0,0,94,0,0,0,1,0,0
7/30/2018,12:43:52,0,0,0,0,94,0,0,0,1,0,0
7/30/2018,12:43:53,0,0,0,0,93,0,0,0,1,0,0
7/30/2018,12:43:54,0,0,0,0,93,0,0,0,1,0,0
7/30/2018,12:43:55,0,18,0,0,92,0,0,0,1,0,18
7/30/2018,12:43:56,9,62,3,0,92,0,0,1,0,0,62.72
7/30/2018,12:43:57,13,46,0,1,91,0,0,1,0,0,47.8
7/30/2018,12:43:58,2,0,0,0,91,0,0,0,1,0,2
7/30/2018,12:43:59,0,0,0,0,89,0,0,0,1,0,0
7/30/2018,12:44:00,0,0,0,0,89,0,0,0,1,0,0
7/30/2018,12:44:01,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:44:02,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:44:03,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:44:04,0,0,0,0,87,0,0,0,1,0,0
7/30/2018,12:44:05,0,0,0,0,87,0,0,0,1,0,0
7/30/2018,12:44:06,0,0,0,0,86,0,0,0,1,0,0
7/30/2018,12:44:07,0,0,0,0,85,0,0,0,1,0,0
7/30/2018,12:44:08,0,0,0,0,86,0,0,0,1,0,0
7/30/2018,12:44:09,0,12,3,0,85,0,0,0,1,0,12.37
7/30/2018,12:44:10,7,35,0,0,85,0,0,1,0,0,35.69
7/30/2018,12:44:11,0,0,0,0,84,0,0,0,1,0,0
7/30/2018,12:44:12,0,1,0,0,82,0,0,0,1,0,1
7/30/2018,12:44:13,23,50,25,1,81,0,0,1,0,0,60.45
7/30/2018,12:44:14,0,7,1,0,80,0,1,0,0,0,7.07
7/30/2018,12:44:15,10,3,6,0,81,0,0,1,0,0,12.04
7/30/2018,12:44:16,0,5,0,0,81,0,1,0,0,0,5
7/30/2018,12:44:17,0,0,0,0,81,0,0,0,0,1,0
7/30/2018,12:44:18,0,0,0,0,81,0,0,0,0,1,0
7/30/2018,12:44:19,0,0,0,0,83,0,0,0,0,1,0
7/30/2018,12:44:20,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:21,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:22,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:23,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:24,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:25,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:26,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:27,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:28,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:29,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:44:30,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:31,0,5,0,0,0,0,1,0,0,0,5
7/30/2018,12:44:32,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:33,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:34,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:35,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:36,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:37,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:38,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:39,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:40,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:44:41,0,0,0,0,74,0,1,0,0,0,0
7/30/2018,12:44:42,0,0,0,0,74,0,1,0,0,0,0
7/30/2018,12:44:43,11,1,0,0,75,0,0,1,0,0,11.05
7/30/2018,12:44:44,0,26,0,0,75,0,1,0,0,0,26
7/30/2018,12:44:45,0,19,0,0,75,0,0,0,0,1,19
7/30/2018,12:44:46,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:44:47,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:44:48,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:44:49,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:44:50,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:44:51,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:44:52,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:44:53,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:44:54,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:44:55,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:44:56,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:44:57,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:44:58,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:44:59,0,0,0,0,75,0,1,0,0,0,0
7/30/2018,12:45:00,0,5,0,0,75,0,0,0,0,1,5
7/30/2018,12:45:01,0,3,0,0,75,0,0,0,0,1,3
7/30/2018,12:45:02,10,12,0,1,76,0,0,1,0,0,15.62
7/30/2018,12:45:03,3,39,0,0,76,0,0,0,0,1,39.12
7/30/2018,12:45:04,8,26,2,1,77,0,0,1,0,0,27.28
7/30/2018,12:45:05,27,34,0,0,0,0,0,1,0,0,43.42
7/30/2018,12:45:06,1,18,0,0,0,0,0,0,0,1,18.03
7/30/2018,12:45:07,0,2,0,0,0,0,1,0,0,0,2
7/30/2018,12:45:08,0,7,0,0,0,0,0,0,0,1,7
7/30/2018,12:45:09,0,5,0,0,0,0,0,0,1,0,5
7/30/2018,12:45:10,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:45:11,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:45:12,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:45:13,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:45:14,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:15,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:16,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:45:17,0,7,0,0,76,0,0,0,0,1,7
7/30/2018,12:45:18,8,17,0,0,75,0,0,1,0,0,18.79
7/30/2018,12:45:19,0,0,0,0,75,0,0,0,1,0,0
7/30/2018,12:45:20,0,0,0,0,74,0,0,0,1,0,0
7/30/2018,12:45:21,0,0,0,0,75,0,0,0,1,0,0
7/30/2018,12:45:22,0,0,0,0,75,0,0,0,1,0,0
7/30/2018,12:45:23,0,7,0,0,78,0,0,0,1,0,7
7/30/2018,12:45:24,28,13,9,1,78,0,0,1,0,0,32.16
7/30/2018,12:45:25,25,12,25,1,80,0,0,1,0,0,37.34
7/30/2018,12:45:26,36,15,26,0,79,0,0,1,0,0,46.87
7/30/2018,12:45:27,31,60,59,2,79,0,0,1,0,0,89.68
7/30/2018,12:45:28,12,45,22,0,79,0,0,1,0,0,51.51
7/30/2018,12:45:29,9,4,5,1,79,0,0,1,0,0,11.05
7/30/2018,12:45:30,0,0,0,0,80,0,0,0,0,1,0
7/30/2018,12:45:31,0,0,0,0,82,0,0,0,0,1,0
7/30/2018,12:45:32,0,0,0,0,83,0,1,0,0,0,0
7/30/2018,12:45:33,0,0,0,0,84,0,0,0,0,1,0
7/30/2018,12:45:34,0,0,0,0,83,0,0,0,0,1,0
7/30/2018,12:45:35,0,0,0,0,83,0,0,0,0,1,0
7/30/2018,12:45:36,0,0,0,0,81,0,0,0,0,1,0
7/30/2018,12:45:37,0,0,0,0,80,0,0,0,0,1,0
7/30/2018,12:45:38,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:45:39,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:45:40,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:45:41,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:45:42,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:45:43,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:45:44,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:45,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:46,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:47,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:45:48,0,0,0,0,78,0,0,0,0,1,0
7/30/2018,12:45:49,0,0,0,0,79,0,0,0,0,1,0
7/30/2018,12:45:50,0,0,0,0,79,0,0,0,0,1,0
7/30/2018,12:45:51,0,0,0,0,81,0,0,0,0,1,0
7/30/2018,12:45:52,0,0,0,0,81,0,0,0,0,1,0
7/30/2018,12:45:53,0,0,0,0,80,0,0,0,0,1,0
7/30/2018,12:45:54,0,0,0,0,80,0,0,0,0,1,0
7/30/2018,12:45:55,0,0,0,0,79,0,0,0,0,1,0
7/30/2018,12:45:56,0,0,0,0,79,0,0,0,0,1,0
7/30/2018,12:45:57,0,0,0,0,79,0,0,0,1,0,0
7/30/2018,12:45:58,0,0,0,0,78,0,0,0,1,0,0
7/30/2018,12:45:59,0,0,0,0,78,0,0,0,1,0,0
7/30/2018,12:46:00,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:01,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:02,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:03,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:04,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:05,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:06,0,0,0,0,75,0,0,0,1,0,0
7/30/2018,12:46:07,0,0,0,0,75,0,0,0,1,0,0
7/30/2018,12:46:08,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:09,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:10,0,0,0,0,76,0,0,0,1,0,0
7/30/2018,12:46:11,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:12,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:13,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:14,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:15,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:16,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:17,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:18,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:19,0,0,0,0,77,0,0,0,1,0,0
7/30/2018,12:46:20,0,0,0,0,78,0,0,0,1,0,0
7/30/2018,12:46:21,0,0,0,0,78,0,0,0,1,0,0
7/30/2018,12:46:22,0,0,0,0,78,0,0,0,1,0,0
7/30/2018,12:46:23,0,0,0,0,79,0,0,0,1,0,0
7/30/2018,12:46:24,0,0,0,0,79,0,0,0,1,0,0
7/30/2018,12:46:25,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:26,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:27,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:28,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:29,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:30,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:31,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:32,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:33,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:34,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:35,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:36,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:37,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:38,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:39,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:40,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:41,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:42,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:43,0,0,0,0,80,0,0,0,1,0,0
7/30/2018,12:46:44,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:45,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:46,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:47,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:48,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:46:49,5,0,0,0,0,0,0,0,0,1,5
7/30/2018,12:46:50,19,10,0,0,82,0,0,1,0,0,21.47
7/30/2018,12:46:51,4,2,14,0,82,0,0,0,1,0,14.7
7/30/2018,12:46:52,8,22,2,0,83,0,0,1,0,0,23.49
7/30/2018,12:46:53,7,13,0,1,85,0,0,1,0,0,14.76
7/30/2018,12:46:54,6,16,8,0,85,0,0,0,1,0,18.87
7/30/2018,12:46:55,29,27,16,0,87,0,0,1,0,0,42.73
7/30/2018,12:46:56,22,59,22,0,88,0,0,1,0,0,66.7
7/30/2018,12:46:57,0,41,15,0,88,0,0,0,1,0,43.66
7/30/2018,12:46:58,0,3,0,0,90,0,0,0,1,0,3
7/30/2018,12:46:59,0,0,0,0,90,0,0,0,1,0,0
7/30/2018,12:47:00,0,0,0,0,90,0,0,0,1,0,0
7/30/2018,12:47:01,0,0,0,0,89,0,0,0,1,0,0
7/30/2018,12:47:02,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:47:03,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:47:04,0,0,0,0,88,0,0,0,1,0,0
7/30/2018,12:47:05,0,0,0,0,87,0,0,0,1,0,0
7/30/2018,12:47:06,0,0,0,0,87,0,0,0,1,0,0
7/30/2018,12:47:07,0,1,0,0,87,0,0,0,1,0,1
7/30/2018,12:47:08,0,49,0,0,84,0,0,0,1,0,49
7/30/2018,12:47:09,0,30,0,0,84,0,0,0,1,0,30
7/30/2018,12:47:10,0,13,0,0,84,0,0,0,1,0,13
7/30/2018,12:47:11,0,0,0,0,83,0,0,0,1,0,0
7/30/2018,12:47:12,0,0,0,0,83,0,0,0,1,0,0
7/30/2018,12:47:13,0,0,0,0,83,0,0,0,1,0,0
7/30/2018,12:47:14,0,9,0,0,82,0,0,0,1,0,9
7/30/2018,12:47:15,10,43,0,0,82,0,0,1,0,0,44.15
7/30/2018,12:47:16,3,16,6,1,82,0,0,0,1,0,17.35
7/30/2018,12:47:17,12,81,15,0,0,0,0,1,0,0,83.25
7/30/2018,12:47:18,40,45,27,1,0,0,0,1,0,0,65.98
7/30/2018,12:47:19,58,40,36,1,0,0,0,1,0,0,79.12
7/30/2018,12:47:20,32,44,41,1,0,0,0,1,0,0,68.12
7/30/2018,12:47:21,24,60,23,1,0,0,0,1,0,0,68.59
7/30/2018,12:47:22,76,63,56,2,0,0,0,1,0,0,113.49
7/30/2018,12:47:23,58,71,29,2,82,0,0,1,0,0,96.16
7/30/2018,12:47:24,50,42,29,2,83,0,0,1,0,0,71.45
7/30/2018,12:47:25,42,31,36,2,83,0,0,1,0,0,63.41
7/30/2018,12:47:26,50,36,34,2,84,0,0,1,0,0,70.37
7/30/2018,12:47:27,47,31,27,2,84,0,0,1,0,0,62.44
7/30/2018,12:47:28,44,30,34,2,84,0,0,1,0,0,63.18
7/30/2018,12:47:29,38,33,19,2,84,0,0,1,0,0,53.8
7/30/2018,12:47:30,43,19,23,2,85,0,0,1,0,0,52.34
7/30/2018,12:47:31,49,18,34,3,85,0,0,1,0,0,62.3
7/30/2018,12:47:32,51,27,18,2,85,0,0,1,0,0,60.45
7/30/2018,12:47:33,44,23,22,2,85,0,0,1,0,0,54.3
7/30/2018,12:47:34,39,28,53,1,86,0,0,1,0,0,71.51
7/30/2018,12:47:35,24,46,46,1,86,0,0,1,0,0,69.34
7/30/2018,12:47:36,48,27,34,2,86,0,0,1,0,0,64.72
7/30/2018,12:47:37,37,46,26,2,86,0,0,1,0,0,64.51
7/30/2018,12:47:38,58,34,93,1,86,0,0,1,0,0,114.76
7/30/2018,12:47:39,46,38,40,0,86,0,0,1,0,0,71.83
7/30/2018,12:47:40,34,43,75,0,86,0,0,1,0,0,92.9
7/30/2018,12:47:41,29,36,43,1,87,0,0,1,0,0,63.13
7/30/2018,12:47:42,37,41,48,1,87,0,0,1,0,0,73.17
7/30/2018,12:47:43,20,40,43,1,88,0,0,1,0,0,62.04
7/30/2018,12:47:44,26,30,54,1,89,0,0,1,0,0,67.02
7/30/2018,12:47:45,35,30,56,1,90,0,0,1,0,0,72.53
7/30/2018,12:47:46,13,30,51,1,91,0,0,1,0,0,60.58
7/30/2018,12:47:47,21,41,40,1,92,0,0,1,0,0,61.01
7/30/2018,12:47:48,41,53,42,1,92,0,0,1,0,0,79.08
7/30/2018,12:47:49,36,59,55,2,92,0,0,1,0,0,88.33
7/30/2018,12:47:50,49,63,49,1,0,0,0,1,0,0,93.65
7/30/2018,12:47:51,34,54,50,1,0,0,0,1,0,0,81.07
7/30/2018,12:47:52,26,45,50,1,0,0,0,1,0,0,72.12
7/30/2018,12:47:53,19,34,49,0,0,0,0,1,0,0,62.59
7/30/2018,12:47:54,10,32,52,1,0,0,0,1,0,0,61.87
7/30/2018,12:47:55,10,18,44,1,0,0,0,1,0,0,48.58
7/30/2018,12:47:56,0,36,31,0,0,0,0,0,1,0,47.51
7/30/2018,12:47:57,0,0,10,0,0,0,0,0,1,0,10
7/30/2018,12:47:58,9,33,6,0,0,0,0,1,0,0,34.73
7/30/2018,12:47:59,17,4,5,1,0,0,0,1,0,0,18.17
7/30/2018,12:48:00,20,24,49,0,92,0,0,1,0,0,58.11
7/30/2018,12:48:01,22,23,29,1,92,0,0,1,0,0,43.06
7/30/2018,12:48:02,12,22,12,1,92,0,0,1,0,0,27.78
7/30/2018,12:48:03,15,13,0,0,91,0,0,1,0,0,19.85
7/30/2018,12:48:04,21,2,2,2,92,0,0,1,0,0,21.19
7/30/2018,12:48:05,11,1,9,0,92,0,0,1,0,0,14.25
7/30/2018,12:48:06,14,2,9,2,93,0,0,1,0,0,16.76
7/30/2018,12:48:07,25,8,37,0,93,0,0,1,0,0,45.37
7/30/2018,12:48:08,5,0,0,0,94,0,0,0,1,0,5
7/30/2018,12:48:09,7,0,0,1,95,0,0,1,0,0,7
