------------ Data Table File Created By ActiGraph Link ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yyyy Filter Normal -----------
Serial Number: TAS1E45150269
Start Time 16:00:00
Start Date 7/27/2018
Epoch Period (hh:mm:ss) 00:00:01
Download Time 16:43:48
Download Date 7/27/2018
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 63
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
7/27/2018,16:06:13,84,118,6,0,0,0,0,1,0,0,144.97
7/27/2018,16:06:14,53,72,23,1,0,0,0,1,0,0,92.31
7/27/2018,16:06:15,66,75,32,0,101,0,0,1,0,0,104.9
7/27/2018,16:06:16,59,24,34,1,101,0,0,1,0,0,72.2
7/27/2018,16:06:17,42,89,22,1,101,0,0,1,0,0,100.84
7/27/2018,16:06:18,47,81,11,1,100,0,0,1,0,0,94.29
7/27/2018,16:06:19,25,52,52,1,99,0,0,1,0,0,77.67
7/27/2018,16:06:20,11,101,48,1,99,0,0,1,0,0,112.37
7/27/2018,16:06:21,39,32,66,1,99,0,0,1,0,0,83.07
7/27/2018,16:06:22,34,34,55,1,99,0,0,1,0,0,73.05
7/27/2018,16:06:23,29,93,47,0,100,0,0,1,0,0,108.16
7/27/2018,16:06:24,25,45,18,1,102,0,0,1,0,0,54.53
7/27/2018,16:06:25,32,58,25,1,102,0,0,1,0,0,70.8
7/27/2018,16:06:26,27,52,11,1,102,0,0,1,0,0,59.62
7/27/2018,16:06:27,21,54,28,0,101,0,0,1,0,0,64.35
7/27/2018,16:06:28,18,36,13,1,101,0,0,1,0,0,42.3
7/27/2018,16:06:29,21,38,17,1,101,0,0,1,0,0,46.63
7/27/2018,16:06:30,30,54,16,1,101,0,0,1,0,0,63.81
7/27/2018,16:06:31,15,57,7,0,101,0,0,1,0,0,59.35
7/27/2018,16:06:32,38,55,14,2,100,0,0,1,0,0,68.3
7/27/2018,16:06:33,32,42,12,1,99,0,0,1,0,0,54.15
7/27/2018,16:06:34,25,32,20,0,99,0,0,1,0,0,45.27
7/27/2018,16:06:35,44,38,52,1,98,0,0,1,0,0,78
7/27/2018,16:06:36,28,51,35,1,98,0,0,1,0,0,67.9
7/27/2018,16:06:37,38,30,24,1,98,0,0,1,0,0,54.04
7/27/2018,16:06:38,21,83,40,1,98,0,0,1,0,0,94.5
7/27/2018,16:06:39,33,69,42,1,99,0,0,1,0,0,87.26
7/27/2018,16:06:40,14,86,27,0,100,0,0,1,0,0,91.22
7/27/2018,16:06:41,34,122,25,1,101,0,0,1,0,0,129.09
7/27/2018,16:06:42,70,110,17,1,0,0,0,1,0,0,131.49
7/27/2018,16:06:43,78,88,44,0,0,0,0,1,0,0,125.55
7/27/2018,16:06:44,46,101,14,1,0,0,0,1,0,0,111.86
7/27/2018,16:06:45,37,57,39,0,0,0,0,1,0,0,78.35
7/27/2018,16:06:46,37,90,72,1,0,0,0,1,0,0,121.05
7/27/2018,16:06:47,34,27,35,1,0,0,0,1,0,0,55.77
7/27/2018,16:06:48,39,76,49,1,105,0,0,1,0,0,98.48
7/27/2018,16:06:49,57,78,56,1,106,0,0,1,0,0,111.66
7/27/2018,16:06:50,55,62,22,1,106,0,0,1,0,0,85.75
7/27/2018,16:06:51,61,77,7,1,106,0,0,1,0,0,98.48
7/27/2018,16:06:52,75,54,24,0,106,0,0,1,0,0,95.48
7/27/2018,16:06:53,46,61,20,1,107,0,0,1,0,0,78.97
7/27/2018,16:06:54,50,63,22,1,108,0,0,1,0,0,83.38
7/27/2018,16:06:55,54,55,4,1,109,0,0,1,0,0,77.18
7/27/2018,16:06:56,54,65,15,1,110,0,0,1,0,0,85.83
7/27/2018,16:06:57,33,60,6,2,111,0,0,1,0,0,68.74
7/27/2018,16:06:58,38,62,2,0,110,0,0,1,0,0,72.75
7/27/2018,16:06:59,46,64,33,1,110,0,0,1,0,0,85.45
7/27/2018,16:07:00,11,16,26,1,109,0,0,1,0,0,32.45
7/27/2018,16:07:01,16,6,64,1,108,0,0,1,0,0,66.24
7/27/2018,16:07:02,50,14,16,1,108,0,0,1,0,0,54.33
7/27/2018,16:07:03,18,0,17,0,107,0,0,1,0,0,24.76
7/27/2018,16:07:04,4,0,0,1,106,0,0,0,0,1,4
7/27/2018,16:07:05,0,0,0,0,105,0,0,0,0,1,0
7/27/2018,16:07:06,0,0,0,0,104,0,0,0,0,1,0
7/27/2018,16:07:07,0,0,0,0,104,0,0,0,0,1,0
7/27/2018,16:07:08,0,0,0,0,103,0,0,0,0,1,0
7/27/2018,16:07:09,0,0,0,0,102,0,0,0,0,1,0
7/27/2018,16:07:10,6,2,12,0,101,0,0,0,0,1,13.56
7/27/2018,16:07:11,34,14,39,0,99,0,0,1,0,0,53.6
7/27/2018,16:07:12,101,37,66,1,99,0,0,1,0,0,126.2
7/27/2018,16:07:13,46,97,6,1,97,0,0,1,0,0,107.52
7/27/2018,16:07:14,136,207,95,0,97,0,0,1,0,0,265.27
7/27/2018,16:07:15,17,32,30,0,0,0,0,1,0,0,47.04
7/27/2018,16:07:16,20,27,5,0,0,0,0,1,0,0,33.97
7/27/2018,16:07:17,9,3,60,0,0,0,0,1,0,0,60.75
7/27/2018,16:07:18,63,47,69,0,0,0,0,1,0,0,104.59
7/27/2018,16:07:19,41,34,40,1,0,0,0,1,0,0,66.61
7/27/2018,16:07:20,17,0,33,0,0,0,0,1,0,0,37.12
7/27/2018,16:07:21,5,0,24,0,91,0,0,0,0,1,24.52
7/27/2018,16:07:22,0,0,0,0,91,0,0,0,0,1,0
7/27/2018,16:07:23,0,0,0,0,89,0,0,0,0,1,0
7/27/2018,16:07:24,8,0,5,1,88,0,0,1,0,0,9.43
7/27/2018,16:07:25,14,0,0,0,86,0,0,1,0,0,14
7/27/2018,16:07:26,0,0,0,0,85,0,0,0,0,1,0
7/27/2018,16:07:27,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:28,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:29,0,0,0,0,82,0,0,0,0,1,0
7/27/2018,16:07:30,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:31,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:32,0,0,0,0,82,0,0,0,0,1,0
7/27/2018,16:07:33,0,0,0,0,81,0,0,0,1,0,0
7/27/2018,16:07:34,0,0,0,0,79,0,0,0,0,1,0
7/27/2018,16:07:35,18,12,36,0,79,0,0,1,0,0,42
7/27/2018,16:07:36,5,0,9,0,79,0,0,0,1,0,10.3
7/27/2018,16:07:37,2,0,11,1,80,0,0,0,0,1,11.18
7/27/2018,16:07:38,0,0,2,0,80,0,0,0,0,1,2
7/27/2018,16:07:39,9,48,6,0,80,0,0,1,0,0,49.2
7/27/2018,16:07:40,29,104,106,1,81,0,0,1,0,0,151.3
7/27/2018,16:07:41,7,8,21,0,82,0,0,1,0,0,23.54
7/27/2018,16:07:42,0,0,0,0,82,0,0,0,0,1,0
7/27/2018,16:07:43,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:44,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:45,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:46,0,0,0,0,83,0,0,0,0,1,0
7/27/2018,16:07:47,0,0,0,0,82,0,0,0,0,1,0
7/27/2018,16:07:48,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:49,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:50,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:51,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:52,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:53,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:07:54,0,0,0,0,79,0,0,0,0,1,0
7/27/2018,16:07:55,0,0,0,0,79,0,0,0,0,1,0
7/27/2018,16:07:56,0,0,0,0,78,0,0,0,0,1,0
7/27/2018,16:07:57,0,0,0,0,78,0,0,0,0,1,0
7/27/2018,16:07:58,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:07:59,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:00,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:01,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:02,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:03,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:04,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:05,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:06,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:07,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:08,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:09,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:10,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:11,0,0,0,0,79,0,0,0,0,1,0
7/27/2018,16:08:12,0,0,0,0,79,0,0,0,0,1,0
7/27/2018,16:08:13,0,0,0,0,78,0,0,0,0,1,0
7/27/2018,16:08:14,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:15,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:16,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:17,0,0,0,0,74,0,0,0,0,1,0
7/27/2018,16:08:18,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:19,0,0,0,0,72,0,0,0,0,1,0
7/27/2018,16:08:20,0,0,0,0,72,0,0,0,0,1,0
7/27/2018,16:08:21,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:22,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:23,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:24,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:25,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:26,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:27,0,0,0,0,72,0,0,0,0,1,0
7/27/2018,16:08:28,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:29,0,0,0,0,74,0,0,0,0,1,0
7/27/2018,16:08:30,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:31,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:32,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:33,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:34,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:35,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:36,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:37,0,0,0,0,77,0,0,0,0,1,0
7/27/2018,16:08:38,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:39,0,0,0,0,76,0,0,0,0,1,0
7/27/2018,16:08:40,0,0,0,0,75,0,0,0,0,1,0
7/27/2018,16:08:41,0,0,0,0,74,0,0,0,0,1,0
7/27/2018,16:08:42,0,0,0,0,74,0,0,0,0,1,0
7/27/2018,16:08:43,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:44,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:45,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:46,0,0,0,0,74,0,0,0,0,1,0
7/27/2018,16:08:47,0,0,0,0,73,0,0,0,0,1,0
7/27/2018,16:08:48,0,0,0,0,72,0,0,0,0,1,0
7/27/2018,16:08:49,0,0,0,0,72,0,0,0,0,1,0
7/27/2018,16:08:50,0,0,0,0,71,0,0,0,0,1,0
7/27/2018,16:08:51,0,0,0,0,70,0,0,0,0,1,0
7/27/2018,16:08:52,0,0,0,0,70,0,0,0,0,1,0
7/27/2018,16:08:53,0,0,0,0,70,0,0,0,0,1,0
7/27/2018,16:08:54,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:55,0,0,0,0,0,0,0,0,0,1,0
7/27/2018,16:08:56,15,9,25,1,0,0,0,1,0,0,30.51
7/27/2018,16:08:57,90,105,46,1,0,0,0,1,0,0,145.74
7/27/2018,16:08:58,28,29,129,1,0,0,0,1,0,0,135.15
7/27/2018,16:08:59,38,9,170,0,0,0,0,1,0,0,174.43
7/27/2018,16:09:00,48,18,249,1,73,0,0,1,0,0,254.22
7/27/2018,16:09:01,15,12,90,0,73,0,0,1,0,0,92.03
7/27/2018,16:09:02,4,11,196,0,75,0,0,0,1,0,196.35
7/27/2018,16:09:03,38,18,136,1,76,0,0,1,0,0,142.35
7/27/2018,16:09:04,39,6,112,1,77,0,0,1,0,0,118.75
7/27/2018,16:09:05,2,8,70,0,80,0,0,0,1,0,70.48
7/27/2018,16:09:06,41,5,120,2,81,0,0,1,0,0,126.91
7/27/2018,16:09:07,70,12,114,0,83,0,0,1,0,0,134.31
7/27/2018,16:09:08,25,25,200,0,84,0,0,1,0,0,203.1
7/27/2018,16:09:09,17,17,61,1,85,0,0,1,0,0,65.57
7/27/2018,16:09:10,34,36,106,0,85,0,0,1,0,0,117
7/27/2018,16:09:11,44,63,114,0,85,0,0,1,0,0,137.48
7/27/2018,16:09:12,16,29,49,1,86,0,0,1,0,0,59.14
7/27/2018,16:09:13,1,3,20,0,86,0,0,0,1,0,20.25
7/27/2018,16:09:14,8,36,83,0,86,0,0,1,0,0,90.82
7/27/2018,16:09:15,20,23,113,0,87,0,0,1,0,0,117.04
7/27/2018,16:09:16,0,0,3,0,87,0,0,0,1,0,3
7/27/2018,16:09:17,0,0,0,0,87,0,0,0,1,0,0
7/27/2018,16:09:18,8,0,9,1,88,0,0,1,0,0,12.04
7/27/2018,16:09:19,83,28,39,0,89,0,0,1,0,0,95.89
7/27/2018,16:09:20,80,101,22,0,89,0,0,1,0,0,130.71
7/27/2018,16:09:21,110,114,118,1,89,0,0,1,0,0,197.53
7/27/2018,16:09:22,98,57,44,0,89,0,0,1,0,0,121.61
7/27/2018,16:09:23,76,118,80,1,89,0,0,1,0,0,161.55
7/27/2018,16:09:24,75,80,58,0,90,0,0,1,0,0,124.05
7/27/2018,16:09:25,84,69,33,1,91,0,0,1,0,0,113.6
7/27/2018,16:09:26,37,60,58,1,92,0,0,1,0,0,91.29
7/27/2018,16:09:27,37,68,63,1,0,0,0,1,0,0,99.81
7/27/2018,16:09:28,130,56,47,1,0,0,0,1,0,0,149.15
7/27/2018,16:09:29,61,97,33,1,0,0,0,1,0,0,119.24
7/27/2018,16:09:30,62,100,48,1,0,0,0,1,0,0,127.07
7/27/2018,16:09:31,58,103,43,1,0,0,0,1,0,0,125.79
7/27/2018,16:09:32,46,102,39,1,0,0,0,1,0,0,118.49
7/27/2018,16:09:33,56,112,52,1,106,0,0,1,0,0,135.59
7/27/2018,16:09:34,63,97,74,1,107,0,0,1,0,0,137.31
7/27/2018,16:09:35,67,111,61,1,108,0,0,1,0,0,143.29
7/27/2018,16:09:36,55,93,55,1,108,0,0,1,0,0,121.24
7/27/2018,16:09:37,49,89,48,1,108,0,0,1,0,0,112.37
7/27/2018,16:09:38,50,58,70,2,109,0,0,1,0,0,103.75
7/27/2018,16:09:39,138,83,129,1,109,0,0,1,0,0,206.33
7/27/2018,16:09:40,80,79,52,1,110,0,0,1,0,0,123.87
7/27/2018,16:09:41,142,69,22,1,111,0,0,1,0,0,159.4
7/27/2018,16:09:42,33,100,53,1,111,0,0,1,0,0,117.89
7/27/2018,16:09:43,81,89,31,1,112,0,0,1,0,0,124.27
7/27/2018,16:09:44,36,91,49,1,113,0,0,1,0,0,109.44
7/27/2018,16:09:45,43,93,26,1,113,0,0,1,0,0,105.71
7/27/2018,16:09:46,23,92,45,1,114,0,0,1,0,0,104.97
7/27/2018,16:09:47,63,81,48,1,115,0,0,1,0,0,113.29
7/27/2018,16:09:48,47,92,44,1,115,0,0,1,0,0,112.29
7/27/2018,16:09:49,43,90,51,1,116,0,0,1,0,0,112.03
7/27/2018,16:09:50,38,85,44,1,116,0,0,1,0,0,102.98
7/27/2018,16:09:51,51,94,52,1,116,0,0,1,0,0,118.92
7/27/2018,16:09:52,60,92,37,1,116,0,0,1,0,0,115.9
7/27/2018,16:09:53,4,97,56,0,116,0,0,0,0,1,112.08
7/27/2018,16:09:54,37,91,56,1,116,0,0,1,0,0,113.08
7/27/2018,16:09:55,57,78,37,1,117,0,0,1,0,0,103.45
7/27/2018,16:09:56,64,71,35,1,117,0,0,1,0,0,101.79
7/27/2018,16:09:57,77,84,29,1,118,0,0,1,0,0,117.58
7/27/2018,16:09:58,52,97,40,1,119,0,0,1,0,0,117.1
7/27/2018,16:09:59,59,74,45,1,119,0,0,1,0,0,104.8
7/27/2018,16:10:00,55,79,24,1,0,0,0,1,0,0,99.21
7/27/2018,16:10:01,52,107,52,1,0,0,0,1,0,0,129.83
7/27/2018,16:10:02,28,96,57,1,0,0,0,1,0,0,115.1
7/27/2018,16:10:03,39,102,35,1,0,0,0,1,0,0,114.67
7/27/2018,16:10:04,43,87,83,1,0,0,0,1,0,0,127.7
7/27/2018,16:10:05,48,74,44,1,0,0,0,1,0,0,98.57
7/27/2018,16:10:06,64,84,42,1,117,0,0,1,0,0,113.65
7/27/2018,16:10:07,59,91,40,1,116,0,0,1,0,0,115.59
7/27/2018,16:10:08,59,108,60,1,115,0,0,1,0,0,136.91
7/27/2018,16:10:09,48,66,89,1,115,0,0,1,0,0,120.75
7/27/2018,16:10:10,40,6,37,1,114,0,0,1,0,0,54.82
7/27/2018,16:10:11,40,71,61,0,113,0,0,1,0,0,101.79
7/27/2018,16:10:12,61,124,31,1,113,0,0,1,0,0,141.63
7/27/2018,16:10:13,33,102,32,1,113,0,0,1,0,0,111.88
7/27/2018,16:10:14,18,103,36,1,114,0,0,1,0,0,110.58
7/27/2018,16:10:15,56,78,41,1,115,0,0,1,0,0,104.41
7/27/2018,16:10:16,52,96,50,1,115,0,0,1,0,0,120.08
7/27/2018,16:10:17,70,110,47,1,116,0,0,1,0,0,138.6
7/27/2018,16:10:18,46,93,29,1,116,0,0,1,0,0,107.73
7/27/2018,16:10:19,18,115,60,1,117,0,0,1,0,0,130.95
7/27/2018,16:10:20,43,84,33,1,117,0,0,1,0,0,99.97
7/27/2018,16:10:21,37,95,40,1,117,0,0,1,0,0,109.52
7/27/2018,16:10:22,57,115,53,1,117,0,0,1,0,0,138.86
7/27/2018,16:10:23,58,83,25,1,118,0,0,1,0,0,104.3
7/27/2018,16:10:24,28,117,33,1,118,0,0,1,0,0,124.75
7/27/2018,16:10:25,0,96,48,0,118,0,0,0,0,1,107.33
7/27/2018,16:10:26,35,103,48,1,118,0,0,1,0,0,118.9
7/27/2018,16:10:27,46,92,48,1,118,0,0,1,0,0,113.51
7/27/2018,16:10:28,68,91,22,1,118,0,0,1,0,0,115.71
7/27/2018,16:10:29,41,92,25,1,119,0,0,1,0,0,103.78
7/27/2018,16:10:30,34,78,38,1,119,0,0,1,0,0,93.19
7/27/2018,16:10:31,50,76,20,1,120,0,0,1,0,0,93.15
7/27/2018,16:10:32,38,98,27,1,120,0,0,1,0,0,108.52
7/27/2018,16:10:33,200,174,64,1,0,0,0,1,0,0,272.71
7/27/2018,16:10:34,207,200,42,2,0,0,0,1,0,0,290.88
7/27/2018,16:10:35,263,202,61,2,0,0,0,1,0,0,337.19
7/27/2018,16:10:36,287,272,82,3,0,0,0,1,0,0,403.83
7/27/2018,16:10:37,260,226,40,2,0,0,0,1,0,0,346.81
7/27/2018,16:10:38,242,236,70,3,0,0,0,1,0,0,345.2
7/27/2018,16:10:39,266,104,93,2,122,0,0,1,0,0,300.37
7/27/2018,16:10:40,227,277,110,1,122,0,0,1,0,0,374.64
7/27/2018,16:10:41,75,140,57,0,122,0,0,1,0,0,168.74
7/27/2018,16:10:42,54,112,33,1,122,0,0,1,0,0,128.64
7/27/2018,16:10:43,63,95,45,1,123,0,0,1,0,0,122.55
7/27/2018,16:10:44,60,113,42,1,123,0,0,1,0,0,134.66
7/27/2018,16:10:45,47,90,37,1,123,0,0,1,0,0,108.06
7/27/2018,16:10:46,150,120,113,1,123,0,0,1,0,0,222.87
7/27/2018,16:10:47,263,264,196,1,123,0,0,1,0,0,421.05
7/27/2018,16:10:48,417,423,83,1,123,0,0,1,0,0,599.76
7/27/2018,16:10:49,163,258,178,2,122,0,0,1,0,0,353.29
7/27/2018,16:10:50,131,69,101,2,122,0,0,1,0,0,179.23
7/27/2018,16:10:51,147,43,73,2,122,0,0,1,0,0,169.67
7/27/2018,16:10:52,141,54,65,2,122,0,0,1,0,0,164.38
7/27/2018,16:10:53,153,56,70,2,123,0,0,1,0,0,177.33
7/27/2018,16:10:54,162,62,75,2,123,0,0,1,0,0,188.98
7/27/2018,16:10:55,288,232,154,1,123,0,0,1,0,0,400.6
7/27/2018,16:10:56,283,250,245,1,122,0,0,1,0,0,450.13
7/27/2018,16:10:57,283,148,145,1,122,0,0,1,0,0,350.74
7/27/2018,16:10:58,102,113,54,1,122,0,0,1,0,0,161.52
7/27/2018,16:10:59,4,98,46,0,121,0,0,0,0,1,108.33
7/27/2018,16:11:00,8,110,35,1,121,0,0,1,0,0,115.71
7/27/2018,16:11:01,66,95,57,1,121,0,0,1,0,0,128.96
7/27/2018,16:11:02,126,79,80,2,121,0,0,1,0,0,168.87
7/27/2018,16:11:03,96,66,29,2,121,0,0,1,0,0,120.05
7/27/2018,16:11:04,96,89,207,1,120,0,0,1,0,0,244.92
7/27/2018,16:11:05,121,115,60,1,120,0,0,1,0,0,177.39
7/27/2018,16:11:06,44,67,24,1,0,0,0,1,0,0,83.67
7/27/2018,16:11:07,76,103,29,1,0,0,0,1,0,0,131.25
7/27/2018,16:11:08,82,74,21,1,0,0,0,1,0,0,112.43
7/27/2018,16:11:09,129,77,60,1,0,0,0,1,0,0,161.77
7/27/2018,16:11:10,31,87,91,0,0,0,0,1,0,0,129.66
7/27/2018,16:11:11,55,67,56,2,0,0,0,1,0,0,103.2
7/27/2018,16:11:12,55,57,64,0,113,0,0,1,0,0,101.83
7/27/2018,16:11:13,2,8,10,0,113,0,0,0,0,1,12.96
7/27/2018,16:11:14,14,0,36,1,113,0,0,1,0,0,38.63
7/27/2018,16:11:15,0,0,0,0,113,0,0,0,0,1,0
7/27/2018,16:11:16,0,0,0,0,114,0,0,0,0,1,0
7/27/2018,16:11:17,0,0,3,0,112,0,0,0,0,1,3
7/27/2018,16:11:18,0,0,13,0,112,0,0,0,0,1,13
7/27/2018,16:11:19,0,0,13,0,112,0,0,0,0,1,13
7/27/2018,16:11:20,0,0,8,0,112,0,0,0,0,1,8
7/27/2018,16:11:21,0,0,0,0,102,0,0,0,0,1,0
7/27/2018,16:11:22,0,0,0,0,99,0,0,0,0,1,0
7/27/2018,16:11:23,0,0,0,0,97,0,0,0,0,1,0
7/27/2018,16:11:24,0,0,16,0,95,0,0,0,0,1,16
7/27/2018,16:11:25,0,0,2,0,94,0,0,0,0,1,2
7/27/2018,16:11:26,0,0,5,0,91,0,0,0,0,1,5
7/27/2018,16:11:27,10,34,37,0,91,0,0,1,0,0,51.23
7/27/2018,16:11:28,0,0,9,0,89,0,0,0,0,1,9
7/27/2018,16:11:29,8,44,11,0,89,0,0,1,0,0,46.05
7/27/2018,16:11:30,70,132,25,0,88,0,0,1,0,0,151.49
7/27/2018,16:11:31,65,39,13,1,88,0,0,1,0,0,76.91
7/27/2018,16:11:32,26,14,5,1,88,0,0,1,0,0,29.95
7/27/2018,16:11:33,121,128,37,0,87,0,0,1,0,0,179.98
7/27/2018,16:11:34,30,87,69,1,87,0,0,1,0,0,115.02
7/27/2018,16:11:35,59,68,56,1,86,0,0,1,0,0,106.02
7/27/2018,16:11:36,38,81,47,1,86,0,0,1,0,0,101.06
7/27/2018,16:11:37,53,68,37,1,86,0,0,1,0,0,93.82
7/27/2018,16:11:38,47,94,38,1,88,0,0,1,0,0,111.75
7/27/2018,16:11:39,91,65,118,1,0,0,0,1,0,0,162.57
7/27/2018,16:11:40,55,90,50,1,0,0,0,1,0,0,116.73
7/27/2018,16:11:41,46,71,14,1,0,0,0,1,0,0,85.75
7/27/2018,16:11:42,31,70,40,1,0,0,0,1,0,0,86.38
7/27/2018,16:11:43,38,45,12,0,0,0,0,1,0,0,60.11
7/27/2018,16:11:44,52,81,19,1,0,0,0,1,0,0,98.11
7/27/2018,16:11:45,39,60,39,1,105,0,0,1,0,0,81.5
7/27/2018,16:11:46,48,70,61,1,104,0,0,1,0,0,104.52
7/27/2018,16:11:47,57,68,51,1,103,0,0,1,0,0,102.34
7/27/2018,16:11:48,72,83,63,1,101,0,0,1,0,0,126.66
7/27/2018,16:11:49,44,73,61,1,101,0,0,1,0,0,104.81
7/27/2018,16:11:50,50,65,42,1,100,0,0,1,0,0,92.14
7/27/2018,16:11:51,24,72,47,1,101,0,0,1,0,0,89.27
7/27/2018,16:11:52,60,65,25,1,101,0,0,1,0,0,91.92
7/27/2018,16:11:53,55,63,37,1,102,0,0,1,0,0,91.45
7/27/2018,16:11:54,64,73,51,1,102,0,0,1,0,0,109.66
7/27/2018,16:11:55,61,76,43,1,103,0,0,1,0,0,106.52
7/27/2018,16:11:56,45,95,41,1,104,0,0,1,0,0,112.83
7/27/2018,16:11:57,60,69,42,1,104,0,0,1,0,0,100.62
7/27/2018,16:11:58,66,64,74,1,104,0,0,1,0,0,118.02
7/27/2018,16:11:59,97,84,86,1,103,0,0,1,0,0,154.47
7/27/2018,16:12:00,86,84,96,2,103,0,0,1,0,0,153.84
7/27/2018,16:12:01,93,100,103,1,104,0,0,1,0,0,171.05
7/27/2018,16:12:02,133,36,71,1,104,0,0,1,0,0,155
7/27/2018,16:12:03,152,162,9,1,104,0,0,1,0,0,222.33
7/27/2018,16:12:04,72,70,28,1,105,0,0,1,0,0,104.25
7/27/2018,16:12:05,65,50,56,1,105,0,0,1,0,0,99.3
7/27/2018,16:12:06,53,77,80,1,105,0,0,1,0,0,123.04
7/27/2018,16:12:07,28,20,98,1,105,0,0,1,0,0,103.87
7/27/2018,16:12:08,95,72,127,1,106,0,0,1,0,0,174.18
7/27/2018,16:12:09,10,41,34,0,107,0,0,1,0,0,54.19
7/27/2018,16:12:10,27,17,26,0,107,0,0,1,0,0,41.16
7/27/2018,16:12:11,32,9,9,1,107,0,0,1,0,0,34.44
7/27/2018,16:12:12,1,0,0,0,0,0,0,0,1,0,1
7/27/2018,16:12:13,0,0,0,0,0,0,0,0,1,0,0
7/27/2018,16:12:14,0,0,13,0,0,0,0,0,1,0,13
7/27/2018,16:12:15,0,0,8,0,0,0,0,0,1,0,8
7/27/2018,16:12:16,0,0,2,0,0,0,0,0,1,0,2
7/27/2018,16:12:17,0,0,0,0,0,0,0,0,1,0,0
7/27/2018,16:12:18,0,0,0,0,0,0,0,0,1,0,0
7/27/2018,16:12:19,0,0,0,0,0,0,0,0,1,0,0
7/27/2018,16:12:20,0,0,0,0,0,0,0,0,1,0,0
7/27/2018,16:12:21,165,189,49,0,0,0,0,1,0,0,255.63
7/27/2018,16:12:22,109,36,103,1,101,0,0,1,0,0,154.23
7/27/2018,16:12:23,220,79,203,0,100,0,0,1,0,0,309.6
7/27/2018,16:12:24,84,17,51,0,100,0,0,1,0,0,99.73
7/27/2018,16:12:25,90,7,6,0,100,0,0,1,0,0,90.47
7/27/2018,16:12:26,30,0,0,0,100,0,0,1,0,0,30
7/27/2018,16:12:27,0,0,0,0,100,0,0,0,1,0,0
7/27/2018,16:12:28,0,0,0,0,100,0,0,0,1,0,0
7/27/2018,16:12:29,0,0,0,0,100,0,0,0,1,0,0
